"Customer_Id","Year_Birth","Annual_Income","Nb_Of_Kids","Nb_Of_Teenagers","Days_Since_Last_Purchase","Wines_Spending","Fruits_Spending","Meat_Spending","Fish_Spending","Sweet_Spending","Gold_Spending","Deals_Purchases","Web_Purchases","Catalog_Purchases","Store_Purchases","Monthly_Web_Visits","Accepted_Campaign_3","Accepted_Campaign_4","Accepted_Campaign_5","Accepted_Campaign_1","Accepted_Campaign_2","Has_Complained","Has_Responded"
10914,1975,24163,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0
800,1965,44512,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0
9516,1976,49118,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1
2632,1959,50501,1,1,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,0,1
1509,1963,84460,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1
10680,1991,33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0
679,1962,37633,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0
11092,1966,27116,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0
5577,1988,43776,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0
9014,1980,37085,1,1,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0
3265,1964,35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0
7384,1956,39767,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0
7348,1963,71691,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1
5062,1968,54072,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0
7620,1995,16185,1,0,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0
5043,1956,26997,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0
5623,1985,31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0
1127,1978,85844,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0
10968,1974,57731,0,1,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,0
5267,1975,33986,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0
8969,1982,71855,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0
5832,1965,92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0
1833,1979,39190,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0
11133,1978,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1
339,1977,57091,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1
4944,1964,71367,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0
5544,1975,67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0
2736,1983,73807,0,1,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0
4656,1995,51250,1,0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0
2516,1974,46831,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0
9080,1977,38578,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0
1876,1995,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
6417,1976,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
9010,1977,83151,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1
4480,1978,60432,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0
6466,1970,57236,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0
378,1976,52531,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0
5959,1973,35893,1,1,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0
5831,1972,77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1
9964,1984,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
4808,1961,15759,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0
9971,1969,65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0
1092,1985,61014,0,1,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0
7101,1968,52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0
4790,1963,79803,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0
5068,1976,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
4333,1959,32144,1,1,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0
10245,1991,80910,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0
6729,1993,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0
10176,1973,57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1
7628,1978,43050,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0
3850,1968,14918,0,1,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0
1109,1987,27590,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
2326,1995,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
7128,1982,42997,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0
6168,1968,45146,1,1,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0
1773,1983,12393,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0
6001,1984,56775,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0
4385,1986,36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0
2811,1968,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
607,1960,41769,0,1,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0
5538,1980,83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1
2929,1981,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
3551,1959,60033,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0
9242,1995,64509,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1
10469,1986,88325,0,0,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0
10552,1984,54210,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0
10686,1970,34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
1663,1983,34043,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0
6983,1955,38054,1,1,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0
1545,1991,38508,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0
2546,1982,31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0
1764,1980,33955,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0
5543,1971,57811,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0
3661,2000,80617,0,0,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0
7409,1975,53187,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0
3283,1977,70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0
1577,1951,78569,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1
9303,1981,5305,0,1,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0
4444,1977,30023,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0
6215,1982,31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1
10641,1983,7500,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0
146,1965,76045,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0
692,1959,36807,1,1,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0
3138,1961,91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1
10099,1989,55434,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0
6271,1957,50870,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0
736,1988,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0
4994,1948,77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0
5336,1976,157733,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0
5423,1988,28359,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0
10065,1975,15315,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0
9589,1953,82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0
6024,1958,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1
7966,1964,80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0
940,1992,57100,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0
4741,1979,65463,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0
4838,1983,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
3112,1982,22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0
1878,1990,23148,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0
246,1970,66480,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0
3011,1970,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
9246,1990,40101,1,0,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0
10872,1974,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0
3099,1975,44267,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0
375,1959,76773,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0
6261,1984,58025,0,1,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0
6055,1984,71626,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0
2181,1975,70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0
3298,1961,52973,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0
1524,1988,81698,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1
7366,1987,75777,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1
5841,1971,60894,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0
1867,1962,64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1
10022,1978,54466,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0
10659,1984,7500,1,0,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0
8286,1970,51717,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0
3972,1981,50200,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0
1518,1970,62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0
7451,1965,98777,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0
1448,1968,33562,1,2,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0
4394,1970,81051,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0
5734,1979,61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0
9668,1976,18793,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0
11010,1989,16269,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0
4286,1975,57642,0,1,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0
2878,1952,67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0
5758,1987,65169,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1
4356,1976,71819,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0
5120,1987,66664,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0
4749,1973,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0
1458,1987,21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0
6658,1977,59868,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0
3885,1988,33569,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1
4478,1984,63777,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0
7007,1973,29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0
6097,1964,50664,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0
1175,1988,36262,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1
4603,1965,65695,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0
4201,1967,57967,0,1,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0
6200,1956,75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0
880,1971,22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
8427,1961,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
7019,1968,54414,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0
8720,1983,0,0,0,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0
1403,1980,34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0
2320,1983,47025,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0
10260,1970,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
10084,1977,24434,2,0,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0
4827,1961,54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1
7408,1957,54549,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0
7143,1960,74805,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0
7004,1989,11012,1,0,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0
6250,1954,54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1
8789,1994,59060,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0
8041,1976,47111,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0
9817,1975,44802,0,0,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,0
9291,1964,34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
6197,1967,27238,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0
252,1968,41003,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0
8080,1991,26816,0,0,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0
2478,1978,25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0
4554,1970,47009,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0
9432,1982,666666,1,0,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,0
1139,1989,73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1
4937,1978,46094,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0
9986,1987,19444,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1
8372,1979,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
5138,1955,28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0
1920,1977,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
3276,1981,36301,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0
10870,1972,61223,0,1,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,0
8749,1989,37235,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0
5393,1982,23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0
4001,1951,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0
1650,1965,81843,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0
3859,1952,73059,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
10413,1989,72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0
7270,1986,56981,0,0,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0
10377,1963,46692,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0
3570,1974,42731,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0
5015,1981,34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0
8235,1961,69245,0,1,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0
9206,1973,77382,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0
3783,1964,52854,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0
10868,1956,70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0
9405,1959,52869,1,1,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,1
10971,1982,37774,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1
10207,1983,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
10676,1987,63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1
6398,1979,18393,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0
10906,1953,46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0
2495,1979,83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0
9212,1967,72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0
3427,1960,59821,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0
7842,1973,36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0
7937,1987,24711,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0
9955,1959,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
5209,1959,50002,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0
839,1980,45503,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0
10711,1950,69755,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0
6663,1945,51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0
4246,1987,6560,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0
10785,1974,44078,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0
2162,1981,56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0
158,1950,71604,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1
2814,1981,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0
3434,1956,80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0
4832,1984,27244,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0
6866,1974,35924,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0
5621,1974,48752,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1
7919,1981,72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1
1665,1969,64140,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1
1945,1967,71434,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0
5626,1969,61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0
6575,1986,56386,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0
5147,1953,90842,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0
6428,1955,76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0
2535,1983,88097,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1
3829,1984,24594,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0
8514,1981,29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0
11039,1980,51948,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0
3091,1986,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
10448,1961,46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0
9495,1987,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0
10141,1965,39228,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0
2109,1995,96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1
9635,1988,35876,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0
5177,1979,58494,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0
7530,1955,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
2173,1957,40049,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0
7005,1986,58684,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0
942,1987,39660,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1
6409,1972,57136,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1
9386,1967,50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0
7485,1955,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
5510,1982,43263,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0
8079,1987,22448,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0
873,1954,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1
8395,1966,82014,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1
2253,1995,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
10352,1968,34213,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1
5181,1987,24367,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0
979,1980,33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
4931,1982,157146,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0
10390,1964,26887,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0
13,1952,25358,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0
4698,1988,50150,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0
1834,1983,35544,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0
7793,1981,62061,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0
2285,1959,36634,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0
1745,1967,85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1
10590,1961,76542,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0
2295,1959,62670,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0
5080,1998,70515,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1
8369,1992,18227,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0
1378,1977,50334,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0
5232,1970,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
2407,1987,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
2781,1986,72066,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1
3834,1967,69627,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0
1165,1963,50729,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0
7912,1983,38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0
7712,1951,62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0
1404,1973,34916,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0
1065,1968,80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0
6457,1981,64892,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0
7275,1976,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
1343,1973,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0
2639,1971,43602,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0
