"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"000","M","USD","EUR","2008-02-03","0.67580","0","0"
"000","M","USD","EUR","2008-02-01","0.67330","0","0"
"000","M","USD","EUR","2008-01-29","0.67970","0","0"
"000","M","USD","EUR","2008-01-28","0.68140","0","0"
"000","M","USD","EUR","2008-01-27","0.68140","0","0"
"000","M","USD","EUR","2008-01-25","0.68240","0","0"
"000","M","USD","EUR","2008-01-23","0.69030","0","0"
"000","M","USD","EUR","2008-01-22","0.68870","0","0"
"000","M","USD","EUR","2008-01-19","0.68310","0","0"
"000","M","USD","EUR","2008-01-16","0.67260","0","0"
"000","M","USD","EUR","2008-01-11","0.68050","0","0"
"000","M","USD","EUR","2008-01-10","0.68030","0","0"
"000","M","USD","EUR","2008-01-09","0.68000","0","0"
"000","M","USD","EUR","2008-01-08","0.67970","0","0"
"000","M","USD","EUR","2008-01-07","0.67850","0","0"
"000","M","USD","EUR","2008-01-06","0.67850","0","0"
"000","M","USD","EUR","2008-01-04","0.67910","0","0"
"000","M","USD","EUR","2008-01-03","0.68240","0","0"
"000","M","USD","EUR","2008-01-01","0.68030","0","0"
"000","M","USD","EUR","2007-12-31","0.67940","0","0"
"000","M","USD","EUR","2007-12-30","0.67940","0","0"
"000","M","USD","EUR","2007-12-29","0.68240","0","0"
"000","M","USD","EUR","2007-12-28","0.68870","0","0"
"000","M","USD","EUR","2007-12-27","0.69280","0","0"
"000","M","USD","EUR","2007-12-25","0.69500","0","0"
"000","M","USD","EUR","2007-12-24","0.69560","0","0"
"000","M","USD","EUR","2007-12-23","0.69560","0","0"
"000","M","USD","EUR","2007-12-22","0.69650","0","0"
"000","M","USD","EUR","2007-12-21","0.69640","0","0"
"000","M","USD","EUR","2007-12-20","0.69460","0","0"
"000","M","USD","EUR","2007-12-19","0.69440","0","0"
"000","M","USD","EUR","2007-12-17","0.69330","0","0"
"000","M","USD","EUR","2007-12-16","0.69330","0","0"
"000","M","USD","EUR","2007-12-14","0.68090","0","0"
"000","M","USD","EUR","2007-12-13","0.68130","0","0"
"000","M","USD","EUR","2007-12-10","0.68250","0","0"
"000","M","USD","EUR","2007-12-09","0.68250","0","0"
"000","M","USD","EUR","2007-12-08","0.68330","0","0"
"000","M","USD","EUR","2007-12-06","0.67930","0","0"
"000","M","USD","EUR","2007-12-05","0.68050","0","0"
"000","M","USD","EUR","2007-12-04","0.68230","0","0"
"000","M","USD","EUR","2007-12-03","0.68360","0","0"
"000","M","USD","EUR","2007-12-01","0.67850","0","0"
"000","M","USD","EUR","2007-11-28","0.67310","0","0"
"000","M","USD","EUR","2007-11-25","0.67420","0","0"
"000","M","USD","EUR","2007-11-24","0.67310","0","0"
"000","M","USD","EUR","2007-11-23","0.67350","0","0"
"000","M","USD","EUR","2007-11-21","0.67920","0","0"
"000","M","USD","EUR","2007-11-20","0.68220","0","0"
"000","M","USD","EUR","2007-11-19","0.68220","0","0"
"000","M","USD","EUR","2007-11-18","0.68230","0","0"
"000","M","USD","EUR","2007-11-17","0.68370","0","0"
"000","M","USD","EUR","2007-11-15","0.68220","0","0"
"000","M","USD","EUR","2007-11-12","0.68150","0","0"
"000","M","USD","EUR","2007-11-11","0.68150","0","0"
"000","M","USD","EUR","2007-11-09","0.68230","0","0"
"000","M","USD","EUR","2007-11-08","0.68340","0","0"
"000","M","USD","EUR","2007-11-05","0.68910","0","0"
"000","M","USD","EUR","2007-11-03","0.69140","0","0"
"000","M","USD","EUR","2007-11-01","0.69220","0","0"
"000","M","USD","EUR","2007-10-31","0.69400","0","0"
"000","M","USD","EUR","2007-10-29","0.69500","0","0"
"000","M","USD","EUR","2007-10-28","0.69500","0","0"
"000","M","USD","EUR","2007-10-27","0.69670","0","0"
"000","M","USD","EUR","2007-10-22","0.69940","0","0"
"000","M","USD","EUR","2007-10-20","0.70000","0","0"
"000","M","USD","EUR","2007-10-19","0.70170","0","0"
"000","M","USD","EUR","2007-10-18","0.70510","0","0"
"000","M","USD","EUR","2007-10-17","0.70510","0","0"
"000","M","USD","EUR","2007-10-16","0.70450","0","0"
"000","M","USD","EUR","2007-10-15","0.70550","0","0"
"000","M","USD","EUR","2007-10-14","0.70550","0","0"
"000","M","USD","EUR","2007-10-12","0.70530","0","0"
"000","M","USD","EUR","2007-10-11","0.70790","0","0"
"000","M","USD","EUR","2007-10-08","0.70770","0","0"
"000","M","USD","EUR","2007-10-07","0.70770","0","0"
"000","M","USD","EUR","2007-10-06","0.70770","0","0"
"000","M","USD","EUR","2007-10-03","0.70460","0","0"
"000","M","USD","EUR","2007-10-01","0.70110","0","0"
"000","M","USD","EUR","2007-09-30","0.70120","0","0"
"000","M","USD","EUR","2007-09-29","0.70490","0","0"
"000","M","USD","EUR","2007-09-28","0.70700","0","0"
"000","M","USD","EUR","2007-09-20","0.71590","0","0"
"000","M","USD","EUR","2007-09-19","0.72090","0","0"
"000","M","USD","EUR","2007-09-18","0.72100","0","0"
"000","M","USD","EUR","2007-09-17","0.72100","0","0"
"000","M","USD","EUR","2007-09-16","0.72100","0","0"
"000","M","USD","EUR","2007-09-15","0.72090","0","0"
"000","M","USD","EUR","2007-09-12","0.72420","0","0"
"000","M","USD","EUR","2007-09-11","0.72540","0","0"
"000","M","USD","EUR","2007-09-10","0.72660","0","0"
"000","M","USD","EUR","2007-09-09","0.72660","0","0"
"000","M","USD","EUR","2007-09-03","0.73400","0","0"
"000","M","USD","EUR","2007-09-02","0.73400","0","0"
"000","M","USD","EUR","2007-08-28","0.73200","0","0"
"000","M","USD","EUR","2007-08-27","0.73150","0","0"
"000","M","USD","EUR","2007-08-26","0.73150","0","0"
"000","M","USD","EUR","2007-08-25","0.73550","0","0"
"000","M","USD","EUR","2007-08-23","0.74140","0","0"
"000","M","USD","EUR","2007-08-22","0.74190","0","0"
"000","M","USD","EUR","2007-08-21","0.74150","0","0"
"000","M","USD","EUR","2007-08-20","0.74240","0","0"
"000","M","USD","EUR","2007-08-19","0.74240","0","0"
"000","M","USD","EUR","2007-08-18","0.74370","0","0"
"000","M","USD","EUR","2007-08-17","0.74540","0","0"
"000","M","USD","EUR","2007-08-16","0.74090","0","0"
"000","M","USD","EUR","2007-08-13","0.73050","0","0"
"000","M","USD","EUR","2007-08-12","0.73050","0","0"
"000","M","USD","EUR","2007-08-09","0.72640","0","0"
"000","M","USD","EUR","2007-08-08","0.72530","0","0"
"000","M","USD","EUR","2007-08-07","0.72420","0","0"
"000","M","USD","EUR","2007-08-04","0.72880","0","0"
"000","M","USD","EUR","2007-08-03","0.73150","0","0"
"000","M","USD","EUR","2007-08-02","0.73170","0","0"
"000","M","USD","EUR","2007-07-31","0.73240","0","0"
"000","M","USD","EUR","2007-07-30","0.73370","0","0"
"000","M","USD","EUR","2007-07-29","0.73370","0","0"
"000","M","USD","EUR","2007-07-28","0.73010","0","0"
"000","M","USD","EUR","2007-07-27","0.72880","0","0"
"000","M","USD","EUR","2007-07-25","0.72350","0","0"
"000","M","USD","EUR","2007-07-24","0.72350","0","0"
"000","M","USD","EUR","2007-07-23","0.72350","0","0"
"000","M","USD","EUR","2007-07-22","0.72350","0","0"
"000","M","USD","EUR","2007-07-20","0.72430","0","0"
"000","M","USD","EUR","2007-07-19","0.72470","0","0"
"000","M","USD","EUR","2007-07-17","0.72560","0","0"
"000","M","USD","EUR","2007-07-15","0.72580","0","0"
"000","M","USD","EUR","2007-07-13","0.72640","0","0"
"000","M","USD","EUR","2007-07-11","0.73240","0","0"
"000","M","USD","EUR","2007-07-10","0.73400","0","0"
"000","M","USD","EUR","2007-07-09","0.73410","0","0"
"000","M","USD","EUR","2007-07-08","0.73410","0","0"
"000","M","USD","EUR","2007-07-06","0.73450","0","0"
"000","M","USD","EUR","2007-07-05","0.73450","0","0"
"000","M","USD","EUR","2007-07-04","0.73450","0","0"
"000","M","USD","EUR","2007-07-02","0.73880","0","0"
"000","M","USD","EUR","2007-07-01","0.73880","0","0"
"000","M","USD","EUR","2007-06-30","0.74220","0","0"
"000","M","USD","EUR","2007-06-29","0.74300","0","0"
"000","M","USD","EUR","2007-06-28","0.74400","0","0"
"000","M","USD","EUR","2007-06-27","0.74290","0","0"
"000","M","USD","EUR","2007-06-26","0.74300","0","0"
"000","M","USD","EUR","2007-06-25","0.74270","0","0"
"000","M","USD","EUR","2007-06-24","0.74270","0","0"
"000","M","USD","EUR","2007-06-23","0.74580","0","0"
"000","M","USD","EUR","2007-06-21","0.74490","0","0"
"000","M","USD","EUR","2007-06-20","0.74550","0","0"
"000","M","USD","EUR","2007-06-15","0.75150","0","0"
"000","M","USD","EUR","2007-06-14","0.75220","0","0"
"000","M","USD","EUR","2007-06-11","0.74800","0","0"
"000","M","USD","EUR","2007-06-10","0.74800","0","0"
"000","M","USD","EUR","2007-06-07","0.73990","0","0"
"000","M","USD","EUR","2007-06-05","0.74290","0","0"
"000","M","USD","EUR","2007-06-04","0.74370","0","0"
"000","M","USD","EUR","2007-06-03","0.74370","0","0"
"000","M","USD","EUR","2007-06-01","0.74400","0","0"
"000","M","USD","EUR","2007-05-30","0.74290","0","0"
"000","M","USD","EUR","2007-05-28","0.74430","0","0"
"000","M","USD","EUR","2007-05-27","0.74430","0","0"
"000","M","USD","EUR","2007-05-26","0.74430","0","0"
"000","M","USD","EUR","2007-05-22","0.74140","0","0"
"000","M","USD","EUR","2007-05-19","0.74110","0","0"
"000","M","USD","EUR","2007-05-18","0.74000","0","0"
"000","M","USD","EUR","2007-05-17","0.73660","0","0"
"000","M","USD","EUR","2007-05-12","0.74130","0","0"
"000","M","USD","EUR","2007-05-11","0.73950","0","0"
"000","M","USD","EUR","2007-05-09","0.73650","0","0"
"000","M","USD","EUR","2007-05-07","0.73600","0","0"
"000","M","USD","EUR","2007-05-06","0.73600","0","0"
"000","M","USD","EUR","2007-05-05","0.73720","0","0"
"000","M","USD","EUR","2007-05-04","0.73590","0","0"
"000","M","USD","EUR","2007-05-03","0.73590","0","0"
"000","M","USD","EUR","2007-04-30","0.73270","0","0"
"000","M","USD","EUR","2007-04-29","0.73270","0","0"
"000","M","USD","EUR","2007-04-27","0.73390","0","0"
"000","M","USD","EUR","2007-04-26","0.73310","0","0"
"000","M","USD","EUR","2007-04-25","0.73620","0","0"
"000","M","USD","EUR","2007-04-24","0.73650","0","0"
"000","M","USD","EUR","2007-04-23","0.73610","0","0"
"000","M","USD","EUR","2007-04-22","0.73610","0","0"
"000","M","USD","EUR","2007-04-21","0.73480","0","0"
"000","M","USD","EUR","2007-04-20","0.73550","0","0"
"000","M","USD","EUR","2007-04-19","0.73620","0","0"
"000","M","USD","EUR","2007-04-16","0.73950","0","0"
"000","M","USD","EUR","2007-04-15","0.73950","0","0"
"000","M","USD","EUR","2007-04-14","0.73990","0","0"
"000","M","USD","EUR","2007-04-13","0.74300","0","0"
"000","M","USD","EUR","2007-04-11","0.74580","0","0"
"000","M","USD","EUR","2007-04-10","0.74830","0","0"
"000","M","USD","EUR","2007-04-02","0.74910","0","0"
"000","M","USD","EUR","2007-04-01","0.74910","0","0"
"000","M","USD","EUR","2007-03-30","0.75040","0","0"
"000","M","USD","EUR","2007-03-29","0.74930","0","0"
"000","M","USD","EUR","2007-03-28","0.74980","0","0"
"000","M","USD","EUR","2007-03-27","0.75270","0","0"
"000","M","USD","EUR","2007-03-26","0.75310","0","0"
"000","M","USD","EUR","2007-03-25","0.75310","0","0"
"000","M","USD","EUR","2007-03-23","0.74800","0","0"
"000","M","USD","EUR","2007-03-21","0.75200","0","0"
"000","M","USD","EUR","2007-03-20","0.75170","0","0"
"000","M","USD","EUR","2007-03-19","0.75120","0","0"
"000","M","USD","EUR","2007-03-18","0.75120","0","0"
"000","M","USD","EUR","2007-03-17","0.75200","0","0"
"000","M","USD","EUR","2007-03-16","0.75620","0","0"
"000","M","USD","EUR","2007-03-15","0.75750","0","0"
"000","M","USD","EUR","2007-03-14","0.75830","0","0"
"000","M","USD","EUR","2007-03-13","0.76080","0","0"
"000","M","USD","EUR","2007-03-12","0.76270","0","0"
"000","M","USD","EUR","2007-03-11","0.76270","0","0"
"000","M","USD","EUR","2007-03-10","0.76130","0","0"
"000","M","USD","EUR","2007-03-09","0.76000","0","0"
"000","M","USD","EUR","2007-03-08","0.76150","0","0"
"000","M","USD","EUR","2007-03-07","0.76310","0","0"
"000","M","USD","EUR","2007-03-06","0.76130","0","0"
"000","M","USD","EUR","2007-03-05","0.75850","0","0"
"000","M","USD","EUR","2007-03-04","0.75820","0","0"
"000","M","USD","EUR","2007-03-03","0.75910","0","0"
"000","M","USD","EUR","2007-03-02","0.75670","0","0"
"000","M","USD","EUR","2007-02-28","0.75730","0","0"
"000","M","USD","EUR","2007-02-27","0.75920","0","0"
"000","M","USD","EUR","2007-02-26","0.75980","0","0"
"000","M","USD","EUR","2007-02-25","0.75980","0","0"
"000","M","USD","EUR","2007-02-24","0.76150","0","0"
"000","M","USD","EUR","2007-02-23","0.76220","0","0"
"000","M","USD","EUR","2007-02-22","0.76110","0","0"
"000","M","USD","EUR","2007-02-19","0.76140","0","0"
"000","M","USD","EUR","2007-02-18","0.76140","0","0"
"000","M","USD","EUR","2007-02-16","0.76130","0","0"
"000","M","USD","EUR","2007-02-13","0.76980","0","0"
"000","M","USD","EUR","2007-02-12","0.76900","0","0"
"000","M","USD","EUR","2007-02-11","0.76900","0","0"
"000","M","USD","EUR","2007-02-08","0.76980","0","0"
"000","M","USD","EUR","2007-02-03","0.76880","0","0"
"000","M","USD","EUR","2007-02-02","0.76780","0","0"
"000","M","USD","EUR","2007-01-30","0.77400","0","0"
"000","M","USD","EUR","2007-01-29","0.77450","0","0"
"000","M","USD","EUR","2007-01-28","0.77450","0","0"
"000","M","USD","EUR","2007-01-27","0.77400","0","0"
"000","M","USD","EUR","2007-01-26","0.77110","0","0"
"000","M","USD","EUR","2007-01-25","0.76900","0","0"
"000","M","USD","EUR","2007-01-24","0.77040","0","0"
"000","M","USD","EUR","2007-01-18","0.77370","0","0"
"000","M","USD","EUR","2007-01-17","0.77270","0","0"
"000","M","USD","EUR","2007-01-15","0.77400","0","0"
"000","M","USD","EUR","2007-01-12","0.77270","0","0"
"000","M","USD","EUR","2007-01-11","0.77080","0","0"
"000","M","USD","EUR","2007-01-10","0.76780","0","0"
"000","M","USD","EUR","2007-01-09","0.76880","0","0"
"000","M","USD","EUR","2007-01-07","0.76930","0","0"
"000","M","USD","EUR","2007-01-06","0.76550","0","0"
"000","M","USD","EUR","2007-01-05","0.76130","0","0"
"000","M","USD","EUR","2007-01-04","0.75490","0","0"
"000","M","USD","EUR","2007-01-03","0.75470","0","0"
"000","M","USD","EUR","2007-01-02","0.75800","0","0"
"000","M","USD","EUR","2017-11-08","-0.86000","0","0"
"000","M","USD","EUR","2017-11-07","-0.86000","0","0"
"000","M","USD","EUR","2017-10-30","-1.20000","0","0"
"000","M","USD","EUR","2017-10-29","-1.30000","0","0"
"000","M","USD","EUR","2017-10-01","-1.12000","0","0"
"000","M","USD","EUR","2016-01-01","-1.08000","0","0"
"000","M","USD","EUR","2011-06-06","1.11111","0","0"
"000","M","USD","EUR","2011-06-01","1.66667","0","0"
"000","M","USD","EUR","2010-12-29","0.75790","0","0"
"000","M","USD","EUR","2010-12-21","0.76060","0","0"
"000","M","USD","EUR","2010-12-20","0.75860","0","0"
"000","M","USD","EUR","2010-12-07","0.75030","0","0"
"000","M","USD","EUR","2010-12-04","0.75370","0","0"
"000","M","USD","EUR","2010-12-03","0.76030","0","0"
"000","M","USD","EUR","2010-11-30","0.75810","0","0"
"000","M","USD","EUR","2010-11-25","0.74790","0","0"
"000","M","USD","EUR","2010-11-24","0.73930","0","0"
"000","M","USD","EUR","2010-11-23","0.73000","0","0"
"000","M","USD","EUR","2010-11-22","0.73140","0","0"
"000","M","USD","EUR","2010-11-21","0.73160","0","0"
"000","M","USD","EUR","2010-11-19","0.73540","0","0"
"000","M","USD","EUR","2010-11-18","0.74040","0","0"
"000","M","USD","EUR","2010-11-15","0.73070","0","0"
"000","M","USD","EUR","2010-11-14","0.73070","0","0"
"000","M","USD","EUR","2010-11-13","0.73180","0","0"
"000","M","USD","EUR","2010-11-12","0.72790","0","0"
"000","M","USD","EUR","2010-11-10","0.72030","0","0"
"000","M","USD","EUR","2010-11-09","0.71650","0","0"
"000","M","USD","EUR","2010-11-05","0.70520","0","0"
"000","M","USD","EUR","2010-11-04","0.71240","0","0"
"000","M","USD","EUR","2010-11-03","0.71610","0","0"
"000","M","USD","EUR","2010-11-02","0.71710","0","0"
"000","M","USD","EUR","2010-10-30","0.71980","0","0"
"000","M","USD","EUR","2010-10-29","0.72080","0","0"
"000","M","USD","EUR","2010-10-27","0.71910","0","0"
"000","M","USD","EUR","2010-10-26","0.71360","0","0"
"000","M","USD","EUR","2010-10-24","0.71680","0","0"
"000","M","USD","EUR","2010-10-23","0.71800","0","0"
"000","M","USD","EUR","2010-10-20","0.72220","0","0"
"000","M","USD","EUR","2010-10-19","0.71820","0","0"
"000","M","USD","EUR","2010-10-17","0.71570","0","0"
"000","M","USD","EUR","2010-10-16","0.71220","0","0"
"000","M","USD","EUR","2010-10-15","0.71060","0","0"
"000","M","USD","EUR","2010-10-13","0.72210","0","0"
"000","M","USD","EUR","2010-10-12","0.71820","0","0"
"000","M","USD","EUR","2010-10-11","0.71750","0","0"
"000","M","USD","EUR","2010-10-10","0.71770","0","0"
"000","M","USD","EUR","2010-10-09","0.71850","0","0"
"000","M","USD","EUR","2010-10-07","0.72060","0","0"
"000","M","USD","EUR","2010-10-05","0.72960","0","0"
"000","M","USD","EUR","2010-10-02","0.72860","0","0"
"000","M","USD","EUR","2010-09-28","0.74250","0","0"
"000","M","USD","EUR","2010-09-25","0.74520","0","0"
"000","M","USD","EUR","2010-09-23","0.74860","0","0"
"000","M","USD","EUR","2010-09-22","0.76120","0","0"
"000","M","USD","EUR","2010-09-18","0.76430","0","0"
"000","M","USD","EUR","2010-09-14","0.77920","0","0"
"000","M","USD","EUR","2010-09-13","0.78870","0","0"
"000","M","USD","EUR","2010-09-11","0.78680","0","0"
"000","M","USD","EUR","2010-09-10","0.78690","0","0"
"000","M","USD","EUR","2010-09-08","0.78450","0","0"
"000","M","USD","EUR","2010-09-07","0.77610","0","0"
"000","M","USD","EUR","2010-09-04","0.77810","0","0"
"000","M","USD","EUR","2010-09-01","0.78860","0","0"
"000","M","USD","EUR","2010-08-31","0.78740","0","0"
"000","M","USD","EUR","2010-08-28","0.78580","0","0"
"000","M","USD","EUR","2010-08-27","0.78690","0","0"
"000","M","USD","EUR","2010-08-24","0.78800","0","0"
"000","M","USD","EUR","2010-08-23","0.78710","0","0"
"000","M","USD","EUR","2010-08-22","0.78710","0","0"
"000","M","USD","EUR","2010-08-21","0.78530","0","0"
"000","M","USD","EUR","2010-08-20","0.77960","0","0"
"000","M","USD","EUR","2010-08-19","0.77730","0","0"
"000","M","USD","EUR","2010-08-18","0.77690","0","0"
"000","M","USD","EUR","2010-08-17","0.78020","0","0"
"000","M","USD","EUR","2010-08-16","0.78430","0","0"
"000","M","USD","EUR","2010-08-15","0.78440","0","0"
"000","M","USD","EUR","2010-08-14","0.78060","0","0"
"000","M","USD","EUR","2010-08-13","0.77820","0","0"
"000","M","USD","EUR","2010-07-31","0.76680","0","0"
"000","M","USD","EUR","2010-07-28","0.76950","0","0"
"000","M","USD","EUR","2010-07-27","0.77240","0","0"
"000","M","USD","EUR","2010-07-25","0.77490","0","0"
"000","M","USD","EUR","2010-07-24","0.77590","0","0"
"000","M","USD","EUR","2010-07-23","0.77820","0","0"
"000","M","USD","EUR","2010-07-22","0.77970","0","0"
"000","M","USD","EUR","2010-07-21","0.77390","0","0"
"000","M","USD","EUR","2010-07-20","0.77250","0","0"
"000","M","USD","EUR","2010-07-16","0.77940","0","0"
"000","M","USD","EUR","2010-07-15","0.78600","0","0"
"000","M","USD","EUR","2010-07-12","0.79150","0","0"
"000","M","USD","EUR","2010-07-10","0.79000","0","0"
"000","M","USD","EUR","2010-07-07","0.79390","0","0"
"000","M","USD","EUR","2010-07-06","0.79790","0","0"
"000","M","USD","EUR","2010-07-05","0.79620","0","0"
"000","M","USD","EUR","2010-07-04","0.79610","0","0"
"000","M","USD","EUR","2010-07-03","0.79770","0","0"
"000","M","USD","EUR","2010-07-02","0.80900","0","0"
"000","M","USD","EUR","2010-07-01","0.81640","0","0"
"000","M","USD","EUR","2010-06-30","0.81930","0","0"
"000","M","USD","EUR","2010-06-29","0.81090","0","0"
"000","M","USD","EUR","2010-06-28","0.80870","0","0"
"000","M","USD","EUR","2010-06-27","0.80880","0","0"
"000","M","USD","EUR","2010-06-26","0.81140","0","0"
"000","M","USD","EUR","2010-06-25","0.81190","0","0"
"000","M","USD","EUR","2010-06-24","0.81490","0","0"
"000","M","USD","EUR","2010-06-23","0.81370","0","0"
"000","M","USD","EUR","2010-06-22","0.80740","0","0"
"000","M","USD","EUR","2010-06-21","0.80720","0","0"
"000","M","USD","EUR","2010-06-20","0.80840","0","0"
"000","M","USD","EUR","2010-06-19","0.80790","0","0"
"000","M","USD","EUR","2010-06-18","0.81010","0","0"
"000","M","USD","EUR","2010-06-17","0.81260","0","0"
"000","M","USD","EUR","2010-06-15","0.81780","0","0"
"000","M","USD","EUR","2010-06-14","0.82590","0","0"
